
METRICS:::	TS:0	NUM_POINTS:144	ALL_CLUSTERS:615	CLUSTERS_FILTERED:15	CLUSTERS_MERGED:4	AVG_GRID_COUNT:7.500000	
METRICS:::	TS:482	NUM_POINTS:65	ALL_CLUSTERS:0	CLUSTERS_FILTERED:0	CLUSTERS_MERGED:0	AVG_GRID_COUNT:-nan	
METRICS:::	TS:483	NUM_POINTS:65	ALL_CLUSTERS:0	CLUSTERS_FILTERED:0	CLUSTERS_MERGED:0	AVG_GRID_COUNT:-nan	
METRICS:::	TS:484	NUM_POINTS:65	ALL_CLUSTERS:0	CLUSTERS_FILTERED:0	CLUSTERS_MERGED:0	AVG_GRID_COUNT:-nan	
METRICS:::	TS:485	NUM_POINTS:65	ALL_CLUSTERS:0	CLUSTERS_FILTERED:0	CLUSTERS_MERGED:0	AVG_GRID_COUNT:-nan	
METRICS:::	TS:486	NUM_POINTS:65	ALL_CLUSTERS:0	CLUSTERS_FILTERED:0	CLUSTERS_MERGED:0	AVG_GRID_COUNT:-nan	
METRICS:::	TS:487	NUM_POINTS:65	ALL_CLUSTERS:0	CLUSTERS_FILTERED:0	CLUSTERS_MERGED:0	AVG_GRID_COUNT:-nan	
METRICS:::	TS:488	NUM_POINTS:65	ALL_CLUSTERS:0	CLUSTERS_FILTERED:0	CLUSTERS_MERGED:0	AVG_GRID_COUNT:-nan	
METRICS:::	TS:489	NUM_POINTS:64	ALL_CLUSTERS:0	CLUSTERS_FILTERED:0	CLUSTERS_MERGED:0	AVG_GRID_COUNT:-nan	
METRICS:::	TS:490	NUM_POINTS:64	ALL_CLUSTERS:0	CLUSTERS_FILTERED:0	CLUSTERS_MERGED:0	AVG_GRID_COUNT:-nan	
METRICS:::	TS:491	NUM_POINTS:64	ALL_CLUSTERS:0	CLUSTERS_FILTERED:0	CLUSTERS_MERGED:0	AVG_GRID_COUNT:-nan	
METRICS:::	TS:492	NUM_POINTS:64	ALL_CLUSTERS:0	CLUSTERS_FILTERED:0	CLUSTERS_MERGED:0	AVG_GRID_COUNT:-nan	
METRICS:::	TS:493	NUM_POINTS:64	ALL_CLUSTERS:0	CLUSTERS_FILTERED:0	CLUSTERS_MERGED:0	AVG_GRID_COUNT:-nan	
METRICS:::	TS:494	NUM_POINTS:64	ALL_CLUSTERS:0	CLUSTERS_FILTERED:0	CLUSTERS_MERGED:0	AVG_GRID_COUNT:-nan	
METRICS:::	TS:495	NUM_POINTS:64	ALL_CLUSTERS:0	CLUSTERS_FILTERED:0	CLUSTERS_MERGED:0	AVG_GRID_COUNT:-nan	
METRICS:::	TS:496	NUM_POINTS:64	ALL_CLUSTERS:0	CLUSTERS_FILTERED:0	CLUSTERS_MERGED:0	AVG_GRID_COUNT:-nan	
METRICS:::	TS:497	NUM_POINTS:64	ALL_CLUSTERS:0	CLUSTERS_FILTERED:0	CLUSTERS_MERGED:0	AVG_GRID_COUNT:-nan	
METRICS:::	TS:498	NUM_POINTS:64	ALL_CLUSTERS:0	CLUSTERS_FILTERED:0	CLUSTERS_MERGED:0	AVG_GRID_COUNT:-nan	
METRICS:::	TS:499	NUM_POINTS:64	ALL_CLUSTERS:0	CLUSTERS_FILTERED:0	CLUSTERS_MERGED:0	AVG_GRID_COUNT:-nan	
METRICS:::	TS:500	NUM_POINTS:64	ALL_CLUSTERS:0	CLUSTERS_FILTERED:0	CLUSTERS_MERGED:0	AVG_GRID_COUNT:-nan	
METRICS:::	TS:501	NUM_POINTS:64	ALL_CLUSTERS:0	CLUSTERS_FILTERED:0	CLUSTERS_MERGED:0	AVG_GRID_COUNT:-nan	
METRICS:::	TS:502	NUM_POINTS:64	ALL_CLUSTERS:0	CLUSTERS_FILTERED:0	CLUSTERS_MERGED:0	AVG_GRID_COUNT:-nan	
METRICS:::	TS:503	NUM_POINTS:64	ALL_CLUSTERS:0	CLUSTERS_FILTERED:0	CLUSTERS_MERGED:0	AVG_GRID_COUNT:-nan	
METRICS:::	TS:504	NUM_POINTS:64	ALL_CLUSTERS:0	CLUSTERS_FILTERED:0	CLUSTERS_MERGED:0	AVG_GRID_COUNT:-nan	
METRICS:::	TS:505	NUM_POINTS:64	ALL_CLUSTERS:0	CLUSTERS_FILTERED:0	CLUSTERS_MERGED:0	AVG_GRID_COUNT:-nan	
METRICS:::	TS:506	NUM_POINTS:64	ALL_CLUSTERS:0	CLUSTERS_FILTERED:0	CLUSTERS_MERGED:0	AVG_GRID_COUNT:-nan	
METRICS:::	TS:507	NUM_POINTS:64	ALL_CLUSTERS:0	CLUSTERS_FILTERED:0	CLUSTERS_MERGED:0	AVG_GRID_COUNT:-nan	
METRICS:::	TS:508	NUM_POINTS:64	ALL_CLUSTERS:0	CLUSTERS_FILTERED:0	CLUSTERS_MERGED:0	AVG_GRID_COUNT:-nan	
METRICS:::	TS:509	NUM_POINTS:64	ALL_CLUSTERS:0	CLUSTERS_FILTERED:0	CLUSTERS_MERGED:0	AVG_GRID_COUNT:-nan	
METRICS:::	TS:510	NUM_POINTS:64	ALL_CLUSTERS:0	CLUSTERS_FILTERED:0	CLUSTERS_MERGED:0	AVG_GRID_COUNT:-nan	
METRICS:::	TS:511	NUM_POINTS:64	ALL_CLUSTERS:0	CLUSTERS_FILTERED:0	CLUSTERS_MERGED:0	AVG_GRID_COUNT:-nan	
METRICS:::	TS:512	NUM_POINTS:64	ALL_CLUSTERS:0	CLUSTERS_FILTERED:0	CLUSTERS_MERGED:0	AVG_GRID_COUNT:-nan	
METRICS:::	TS:513	NUM_POINTS:64	ALL_CLUSTERS:0	CLUSTERS_FILTERED:0	CLUSTERS_MERGED:0	AVG_GRID_COUNT:-nan	
METRICS:::	TS:514	NUM_POINTS:64	ALL_CLUSTERS:0	CLUSTERS_FILTERED:0	CLUSTERS_MERGED:0	AVG_GRID_COUNT:-nan	
METRICS:::	TS:515	NUM_POINTS:64	ALL_CLUSTERS:0	CLUSTERS_FILTERED:0	CLUSTERS_MERGED:0	AVG_GRID_COUNT:-nan	
METRICS:::	TS:516	NUM_POINTS:64	ALL_CLUSTERS:0	CLUSTERS_FILTERED:0	CLUSTERS_MERGED:0	AVG_GRID_COUNT:-nan	
METRICS:::	TS:517	NUM_POINTS:64	ALL_CLUSTERS:0	CLUSTERS_FILTERED:0	CLUSTERS_MERGED:0	AVG_GRID_COUNT:-nan	
METRICS:::	TS:518	NUM_POINTS:64	ALL_CLUSTERS:0	CLUSTERS_FILTERED:0	CLUSTERS_MERGED:0	AVG_GRID_COUNT:-nan	
METRICS:::	TS:519	NUM_POINTS:64	ALL_CLUSTERS:0	CLUSTERS_FILTERED:0	CLUSTERS_MERGED:0	AVG_GRID_COUNT:-nan	
METRICS:::	TS:520	NUM_POINTS:64	ALL_CLUSTERS:0	CLUSTERS_FILTERED:0	CLUSTERS_MERGED:0	AVG_GRID_COUNT:-nan	
METRICS:::	TS:521	NUM_POINTS:64	ALL_CLUSTERS:0	CLUSTERS_FILTERED:0	CLUSTERS_MERGED:0	AVG_GRID_COUNT:-nan	
METRICS:::	TS:522	NUM_POINTS:64	ALL_CLUSTERS:0	CLUSTERS_FILTERED:0	CLUSTERS_MERGED:0	AVG_GRID_COUNT:-nan	
METRICS:::	TS:523	NUM_POINTS:64	ALL_CLUSTERS:0	CLUSTERS_FILTERED:0	CLUSTERS_MERGED:0	AVG_GRID_COUNT:-nan	
METRICS:::	TS:524	NUM_POINTS:64	ALL_CLUSTERS:0	CLUSTERS_FILTERED:0	CLUSTERS_MERGED:0	AVG_GRID_COUNT:-nan	
METRICS:::	TS:525	NUM_POINTS:64	ALL_CLUSTERS:0	CLUSTERS_FILTERED:0	CLUSTERS_MERGED:0	AVG_GRID_COUNT:-nan	
METRICS:::	TS:526	NUM_POINTS:64	ALL_CLUSTERS:0	CLUSTERS_FILTERED:0	CLUSTERS_MERGED:0	AVG_GRID_COUNT:-nan	
METRICS:::	TS:527	NUM_POINTS:64	ALL_CLUSTERS:0	CLUSTERS_FILTERED:0	CLUSTERS_MERGED:0	AVG_GRID_COUNT:-nan	
METRICS:::	TS:528	NUM_POINTS:64	ALL_CLUSTERS:0	CLUSTERS_FILTERED:0	CLUSTERS_MERGED:0	AVG_GRID_COUNT:-nan	
METRICS:::	TS:529	NUM_POINTS:64	ALL_CLUSTERS:0	CLUSTERS_FILTERED:0	CLUSTERS_MERGED:0	AVG_GRID_COUNT:-nan	
METRICS:::	TS:530	NUM_POINTS:64	ALL_CLUSTERS:0	CLUSTERS_FILTERED:0	CLUSTERS_MERGED:0	AVG_GRID_COUNT:-nan	
METRICS:::	TS:531	NUM_POINTS:64	ALL_CLUSTERS:0	CLUSTERS_FILTERED:0	CLUSTERS_MERGED:0	AVG_GRID_COUNT:-nan	
METRICS:::	TS:532	NUM_POINTS:63	ALL_CLUSTERS:0	CLUSTERS_FILTERED:0	CLUSTERS_MERGED:0	AVG_GRID_COUNT:-nan	
METRICS:::	TS:533	NUM_POINTS:63	ALL_CLUSTERS:0	CLUSTERS_FILTERED:0	CLUSTERS_MERGED:0	AVG_GRID_COUNT:-nan	
METRICS:::	TS:534	NUM_POINTS:62	ALL_CLUSTERS:0	CLUSTERS_FILTERED:0	CLUSTERS_MERGED:0	AVG_GRID_COUNT:-nan	
METRICS:::	TS:535	NUM_POINTS:62	ALL_CLUSTERS:0	CLUSTERS_FILTERED:0	CLUSTERS_MERGED:0	AVG_GRID_COUNT:-nan	
METRICS:::	TS:536	NUM_POINTS:62	ALL_CLUSTERS:0	CLUSTERS_FILTERED:0	CLUSTERS_MERGED:0	AVG_GRID_COUNT:-nan	
METRICS:::	TS:537	NUM_POINTS:62	ALL_CLUSTERS:0	CLUSTERS_FILTERED:0	CLUSTERS_MERGED:0	AVG_GRID_COUNT:-nan	
METRICS:::	TS:538	NUM_POINTS:62	ALL_CLUSTERS:0	CLUSTERS_FILTERED:0	CLUSTERS_MERGED:0	AVG_GRID_COUNT:-nan	
METRICS:::	TS:539	NUM_POINTS:62	ALL_CLUSTERS:0	CLUSTERS_FILTERED:0	CLUSTERS_MERGED:0	AVG_GRID_COUNT:-nan	
METRICS:::	TS:540	NUM_POINTS:61	ALL_CLUSTERS:0	CLUSTERS_FILTERED:0	CLUSTERS_MERGED:0	AVG_GRID_COUNT:-nan	
METRICS:::	TS:541	NUM_POINTS:61	ALL_CLUSTERS:0	CLUSTERS_FILTERED:0	CLUSTERS_MERGED:0	AVG_GRID_COUNT:-nan	
METRICS:::	TS:542	NUM_POINTS:61	ALL_CLUSTERS:0	CLUSTERS_FILTERED:0	CLUSTERS_MERGED:0	AVG_GRID_COUNT:-nan	
METRICS:::	TS:543	NUM_POINTS:61	ALL_CLUSTERS:0	CLUSTERS_FILTERED:0	CLUSTERS_MERGED:0	AVG_GRID_COUNT:-nan	
METRICS:::	TS:544	NUM_POINTS:61	ALL_CLUSTERS:0	CLUSTERS_FILTERED:0	CLUSTERS_MERGED:0	AVG_GRID_COUNT:-nan	
METRICS:::	TS:545	NUM_POINTS:61	ALL_CLUSTERS:0	CLUSTERS_FILTERED:0	CLUSTERS_MERGED:0	AVG_GRID_COUNT:-nan	
METRICS:::	TS:546	NUM_POINTS:61	ALL_CLUSTERS:0	CLUSTERS_FILTERED:0	CLUSTERS_MERGED:0	AVG_GRID_COUNT:-nan	
METRICS:::	TS:547	NUM_POINTS:61	ALL_CLUSTERS:0	CLUSTERS_FILTERED:0	CLUSTERS_MERGED:0	AVG_GRID_COUNT:-nan	
METRICS:::	TS:548	NUM_POINTS:61	ALL_CLUSTERS:0	CLUSTERS_FILTERED:0	CLUSTERS_MERGED:0	AVG_GRID_COUNT:-nan	
METRICS:::	TS:549	NUM_POINTS:61	ALL_CLUSTERS:0	CLUSTERS_FILTERED:0	CLUSTERS_MERGED:0	AVG_GRID_COUNT:-nan	
METRICS:::	TS:550	NUM_POINTS:61	ALL_CLUSTERS:0	CLUSTERS_FILTERED:0	CLUSTERS_MERGED:0	AVG_GRID_COUNT:-nan	
METRICS:::	TS:551	NUM_POINTS:61	ALL_CLUSTERS:0	CLUSTERS_FILTERED:0	CLUSTERS_MERGED:0	AVG_GRID_COUNT:-nan	
METRICS:::	TS:552	NUM_POINTS:61	ALL_CLUSTERS:0	CLUSTERS_FILTERED:0	CLUSTERS_MERGED:0	AVG_GRID_COUNT:-nan	
METRICS:::	TS:553	NUM_POINTS:61	ALL_CLUSTERS:0	CLUSTERS_FILTERED:0	CLUSTERS_MERGED:0	AVG_GRID_COUNT:-nan	
METRICS:::	TS:554	NUM_POINTS:61	ALL_CLUSTERS:0	CLUSTERS_FILTERED:0	CLUSTERS_MERGED:0	AVG_GRID_COUNT:-nan	
METRICS:::	TS:555	NUM_POINTS:61	ALL_CLUSTERS:0	CLUSTERS_FILTERED:0	CLUSTERS_MERGED:0	AVG_GRID_COUNT:-nan	
METRICS:::	TS:556	NUM_POINTS:61	ALL_CLUSTERS:0	CLUSTERS_FILTERED:0	CLUSTERS_MERGED:0	AVG_GRID_COUNT:-nan	
METRICS:::	TS:557	NUM_POINTS:61	ALL_CLUSTERS:0	CLUSTERS_FILTERED:0	CLUSTERS_MERGED:0	AVG_GRID_COUNT:-nan	
METRICS:::	TS:558	NUM_POINTS:61	ALL_CLUSTERS:0	CLUSTERS_FILTERED:0	CLUSTERS_MERGED:0	AVG_GRID_COUNT:-nan	
METRICS:::	TS:559	NUM_POINTS:61	ALL_CLUSTERS:0	CLUSTERS_FILTERED:0	CLUSTERS_MERGED:0	AVG_GRID_COUNT:-nan	
METRICS:::	TS:560	NUM_POINTS:61	ALL_CLUSTERS:0	CLUSTERS_FILTERED:0	CLUSTERS_MERGED:0	AVG_GRID_COUNT:-nan	
METRICS:::	TS:561	NUM_POINTS:61	ALL_CLUSTERS:0	CLUSTERS_FILTERED:0	CLUSTERS_MERGED:0	AVG_GRID_COUNT:-nan	
METRICS:::	TS:562	NUM_POINTS:61	ALL_CLUSTERS:0	CLUSTERS_FILTERED:0	CLUSTERS_MERGED:0	AVG_GRID_COUNT:-nan	
METRICS:::	TS:563	NUM_POINTS:61	ALL_CLUSTERS:0	CLUSTERS_FILTERED:0	CLUSTERS_MERGED:0	AVG_GRID_COUNT:-nan	
METRICS:::	TS:564	NUM_POINTS:61	ALL_CLUSTERS:0	CLUSTERS_FILTERED:0	CLUSTERS_MERGED:0	AVG_GRID_COUNT:-nan	
METRICS:::	TS:565	NUM_POINTS:60	ALL_CLUSTERS:0	CLUSTERS_FILTERED:0	CLUSTERS_MERGED:0	AVG_GRID_COUNT:-nan	
METRICS:::	TS:566	NUM_POINTS:59	ALL_CLUSTERS:0	CLUSTERS_FILTERED:0	CLUSTERS_MERGED:0	AVG_GRID_COUNT:-nan	
METRICS:::	TS:567	NUM_POINTS:59	ALL_CLUSTERS:0	CLUSTERS_FILTERED:0	CLUSTERS_MERGED:0	AVG_GRID_COUNT:-nan	
METRICS:::	TS:568	NUM_POINTS:59	ALL_CLUSTERS:0	CLUSTERS_FILTERED:0	CLUSTERS_MERGED:0	AVG_GRID_COUNT:-nan	
METRICS:::	TS:569	NUM_POINTS:59	ALL_CLUSTERS:0	CLUSTERS_FILTERED:0	CLUSTERS_MERGED:0	AVG_GRID_COUNT:-nan	
METRICS:::	TS:570	NUM_POINTS:59	ALL_CLUSTERS:0	CLUSTERS_FILTERED:0	CLUSTERS_MERGED:0	AVG_GRID_COUNT:-nan	
METRICS:::	TS:571	NUM_POINTS:59	ALL_CLUSTERS:0	CLUSTERS_FILTERED:0	CLUSTERS_MERGED:0	AVG_GRID_COUNT:-nan	
METRICS:::	TS:572	NUM_POINTS:59	ALL_CLUSTERS:0	CLUSTERS_FILTERED:0	CLUSTERS_MERGED:0	AVG_GRID_COUNT:-nan	
METRICS:::	TS:573	NUM_POINTS:58	ALL_CLUSTERS:0	CLUSTERS_FILTERED:0	CLUSTERS_MERGED:0	AVG_GRID_COUNT:-nan	
METRICS:::	TS:574	NUM_POINTS:58	ALL_CLUSTERS:0	CLUSTERS_FILTERED:0	CLUSTERS_MERGED:0	AVG_GRID_COUNT:-nan	
METRICS:::	TS:575	NUM_POINTS:58	ALL_CLUSTERS:0	CLUSTERS_FILTERED:0	CLUSTERS_MERGED:0	AVG_GRID_COUNT:-nan	
METRICS:::	TS:576	NUM_POINTS:58	ALL_CLUSTERS:0	CLUSTERS_FILTERED:0	CLUSTERS_MERGED:0	AVG_GRID_COUNT:-nan	
METRICS:::	TS:577	NUM_POINTS:58	ALL_CLUSTERS:0	CLUSTERS_FILTERED:0	CLUSTERS_MERGED:0	AVG_GRID_COUNT:-nan	
METRICS:::	TS:578	NUM_POINTS:58	ALL_CLUSTERS:0	CLUSTERS_FILTERED:0	CLUSTERS_MERGED:0	AVG_GRID_COUNT:-nan	
METRICS:::	TS:579	NUM_POINTS:58	ALL_CLUSTERS:0	CLUSTERS_FILTERED:0	CLUSTERS_MERGED:0	AVG_GRID_COUNT:-nan	
METRICS:::	TS:580	NUM_POINTS:58	ALL_CLUSTERS:0	CLUSTERS_FILTERED:0	CLUSTERS_MERGED:0	AVG_GRID_COUNT:-nan	
METRICS:::	TS:581	NUM_POINTS:58	ALL_CLUSTERS:0	CLUSTERS_FILTERED:0	CLUSTERS_MERGED:0	AVG_GRID_COUNT:-nan	
METRICS:::	TS:582	NUM_POINTS:58	ALL_CLUSTERS:0	CLUSTERS_FILTERED:0	CLUSTERS_MERGED:0	AVG_GRID_COUNT:-nan	
METRICS:::	TS:583	NUM_POINTS:58	ALL_CLUSTERS:0	CLUSTERS_FILTERED:0	CLUSTERS_MERGED:0	AVG_GRID_COUNT:-nan	
METRICS:::	TS:584	NUM_POINTS:58	ALL_CLUSTERS:0	CLUSTERS_FILTERED:0	CLUSTERS_MERGED:0	AVG_GRID_COUNT:-nan	
METRICS:::	TS:585	NUM_POINTS:58	ALL_CLUSTERS:0	CLUSTERS_FILTERED:0	CLUSTERS_MERGED:0	AVG_GRID_COUNT:-nan	
METRICS:::	TS:586	NUM_POINTS:58	ALL_CLUSTERS:0	CLUSTERS_FILTERED:0	CLUSTERS_MERGED:0	AVG_GRID_COUNT:-nan	
METRICS:::	TS:587	NUM_POINTS:58	ALL_CLUSTERS:0	CLUSTERS_FILTERED:0	CLUSTERS_MERGED:0	AVG_GRID_COUNT:-nan	
METRICS:::	TS:588	NUM_POINTS:58	ALL_CLUSTERS:0	CLUSTERS_FILTERED:0	CLUSTERS_MERGED:0	AVG_GRID_COUNT:-nan	
METRICS:::	TS:589	NUM_POINTS:58	ALL_CLUSTERS:0	CLUSTERS_FILTERED:0	CLUSTERS_MERGED:0	AVG_GRID_COUNT:-nan	
METRICS:::	TS:590	NUM_POINTS:57	ALL_CLUSTERS:0	CLUSTERS_FILTERED:0	CLUSTERS_MERGED:0	AVG_GRID_COUNT:-nan	
METRICS:::	TS:591	NUM_POINTS:57	ALL_CLUSTERS:0	CLUSTERS_FILTERED:0	CLUSTERS_MERGED:0	AVG_GRID_COUNT:-nan	
METRICS:::	TS:592	NUM_POINTS:57	ALL_CLUSTERS:0	CLUSTERS_FILTERED:0	CLUSTERS_MERGED:0	AVG_GRID_COUNT:-nan	
METRICS:::	TS:593	NUM_POINTS:57	ALL_CLUSTERS:0	CLUSTERS_FILTERED:0	CLUSTERS_MERGED:0	AVG_GRID_COUNT:-nan	
METRICS:::	TS:594	NUM_POINTS:57	ALL_CLUSTERS:0	CLUSTERS_FILTERED:0	CLUSTERS_MERGED:0	AVG_GRID_COUNT:-nan	
METRICS:::	TS:595	NUM_POINTS:57	ALL_CLUSTERS:0	CLUSTERS_FILTERED:0	CLUSTERS_MERGED:0	AVG_GRID_COUNT:-nan	
METRICS:::	TS:596	NUM_POINTS:57	ALL_CLUSTERS:0	CLUSTERS_FILTERED:0	CLUSTERS_MERGED:0	AVG_GRID_COUNT:-nan	
METRICS:::	TS:597	NUM_POINTS:57	ALL_CLUSTERS:0	CLUSTERS_FILTERED:0	CLUSTERS_MERGED:0	AVG_GRID_COUNT:-nan	
METRICS:::	TS:598	NUM_POINTS:57	ALL_CLUSTERS:0	CLUSTERS_FILTERED:0	CLUSTERS_MERGED:0	AVG_GRID_COUNT:-nan	
METRICS:::	TS:599	NUM_POINTS:57	ALL_CLUSTERS:0	CLUSTERS_FILTERED:0	CLUSTERS_MERGED:0	AVG_GRID_COUNT:-nan	
METRICS:::	TS:600	NUM_POINTS:57	ALL_CLUSTERS:0	CLUSTERS_FILTERED:0	CLUSTERS_MERGED:0	AVG_GRID_COUNT:-nan	
METRICS:::	TS:601	NUM_POINTS:57	ALL_CLUSTERS:0	CLUSTERS_FILTERED:0	CLUSTERS_MERGED:0	AVG_GRID_COUNT:-nan	
METRICS:::	TS:602	NUM_POINTS:57	ALL_CLUSTERS:0	CLUSTERS_FILTERED:0	CLUSTERS_MERGED:0	AVG_GRID_COUNT:-nan	
METRICS:::	TS:603	NUM_POINTS:57	ALL_CLUSTERS:0	CLUSTERS_FILTERED:0	CLUSTERS_MERGED:0	AVG_GRID_COUNT:-nan	
METRICS:::	TS:604	NUM_POINTS:57	ALL_CLUSTERS:0	CLUSTERS_FILTERED:0	CLUSTERS_MERGED:0	AVG_GRID_COUNT:-nan	
METRICS:::	TS:605	NUM_POINTS:57	ALL_CLUSTERS:0	CLUSTERS_FILTERED:0	CLUSTERS_MERGED:0	AVG_GRID_COUNT:-nan	
METRICS:::	TS:606	NUM_POINTS:57	ALL_CLUSTERS:0	CLUSTERS_FILTERED:0	CLUSTERS_MERGED:0	AVG_GRID_COUNT:-nan	
METRICS:::	TS:607	NUM_POINTS:57	ALL_CLUSTERS:0	CLUSTERS_FILTERED:0	CLUSTERS_MERGED:0	AVG_GRID_COUNT:-nan	
METRICS:::	TS:608	NUM_POINTS:57	ALL_CLUSTERS:0	CLUSTERS_FILTERED:0	CLUSTERS_MERGED:0	AVG_GRID_COUNT:-nan	
METRICS:::	TS:609	NUM_POINTS:56	ALL_CLUSTERS:0	CLUSTERS_FILTERED:0	CLUSTERS_MERGED:0	AVG_GRID_COUNT:-nan	
METRICS:::	TS:610	NUM_POINTS:56	ALL_CLUSTERS:0	CLUSTERS_FILTERED:0	CLUSTERS_MERGED:0	AVG_GRID_COUNT:-nan	
METRICS:::	TS:611	NUM_POINTS:56	ALL_CLUSTERS:0	CLUSTERS_FILTERED:0	CLUSTERS_MERGED:0	AVG_GRID_COUNT:-nan	
METRICS:::	TS:612	NUM_POINTS:56	ALL_CLUSTERS:0	CLUSTERS_FILTERED:0	CLUSTERS_MERGED:0	AVG_GRID_COUNT:-nan	
METRICS:::	TS:613	NUM_POINTS:56	ALL_CLUSTERS:0	CLUSTERS_FILTERED:0	CLUSTERS_MERGED:0	AVG_GRID_COUNT:-nan	
METRICS:::	TS:614	NUM_POINTS:56	ALL_CLUSTERS:0	CLUSTERS_FILTERED:0	CLUSTERS_MERGED:0	AVG_GRID_COUNT:-nan	
METRICS:::	TS:615	NUM_POINTS:56	ALL_CLUSTERS:0	CLUSTERS_FILTERED:0	CLUSTERS_MERGED:0	AVG_GRID_COUNT:-nan	
METRICS:::	TS:616	NUM_POINTS:56	ALL_CLUSTERS:0	CLUSTERS_FILTERED:0	CLUSTERS_MERGED:0	AVG_GRID_COUNT:-nan	
METRICS:::	TS:617	NUM_POINTS:56	ALL_CLUSTERS:0	CLUSTERS_FILTERED:0	CLUSTERS_MERGED:0	AVG_GRID_COUNT:-nan	
METRICS:::	TS:618	NUM_POINTS:56	ALL_CLUSTERS:0	CLUSTERS_FILTERED:0	CLUSTERS_MERGED:0	AVG_GRID_COUNT:-nan	
METRICS:::	TS:619	NUM_POINTS:56	ALL_CLUSTERS:0	CLUSTERS_FILTERED:0	CLUSTERS_MERGED:0	AVG_GRID_COUNT:-nan	
METRICS:::	TS:620	NUM_POINTS:56	ALL_CLUSTERS:0	CLUSTERS_FILTERED:0	CLUSTERS_MERGED:0	AVG_GRID_COUNT:-nan	
METRICS:::	TS:621	NUM_POINTS:56	ALL_CLUSTERS:0	CLUSTERS_FILTERED:0	CLUSTERS_MERGED:0	AVG_GRID_COUNT:-nan	
METRICS:::	TS:622	NUM_POINTS:55	ALL_CLUSTERS:0	CLUSTERS_FILTERED:0	CLUSTERS_MERGED:0	AVG_GRID_COUNT:-nan	
METRICS:::	TS:623	NUM_POINTS:55	ALL_CLUSTERS:0	CLUSTERS_FILTERED:0	CLUSTERS_MERGED:0	AVG_GRID_COUNT:-nan	
METRICS:::	TS:624	NUM_POINTS:54	ALL_CLUSTERS:0	CLUSTERS_FILTERED:0	CLUSTERS_MERGED:0	AVG_GRID_COUNT:-nan	
METRICS:::	TS:625	NUM_POINTS:54	ALL_CLUSTERS:0	CLUSTERS_FILTERED:0	CLUSTERS_MERGED:0	AVG_GRID_COUNT:-nan	
METRICS:::	TS:626	NUM_POINTS:54	ALL_CLUSTERS:0	CLUSTERS_FILTERED:0	CLUSTERS_MERGED:0	AVG_GRID_COUNT:-nan	
METRICS:::	TS:627	NUM_POINTS:54	ALL_CLUSTERS:0	CLUSTERS_FILTERED:0	CLUSTERS_MERGED:0	AVG_GRID_COUNT:-nan	
METRICS:::	TS:628	NUM_POINTS:54	ALL_CLUSTERS:0	CLUSTERS_FILTERED:0	CLUSTERS_MERGED:0	AVG_GRID_COUNT:-nan	
METRICS:::	TS:629	NUM_POINTS:54	ALL_CLUSTERS:0	CLUSTERS_FILTERED:0	CLUSTERS_MERGED:0	AVG_GRID_COUNT:-nan	
METRICS:::	TS:630	NUM_POINTS:54	ALL_CLUSTERS:0	CLUSTERS_FILTERED:0	CLUSTERS_MERGED:0	AVG_GRID_COUNT:-nan	
METRICS:::	TS:631	NUM_POINTS:53	ALL_CLUSTERS:0	CLUSTERS_FILTERED:0	CLUSTERS_MERGED:0	AVG_GRID_COUNT:-nan	
METRICS:::	TS:632	NUM_POINTS:53	ALL_CLUSTERS:0	CLUSTERS_FILTERED:0	CLUSTERS_MERGED:0	AVG_GRID_COUNT:-nan	
METRICS:::	TS:633	NUM_POINTS:53	ALL_CLUSTERS:0	CLUSTERS_FILTERED:0	CLUSTERS_MERGED:0	AVG_GRID_COUNT:-nan	
METRICS:::	TS:634	NUM_POINTS:53	ALL_CLUSTERS:0	CLUSTERS_FILTERED:0	CLUSTERS_MERGED:0	AVG_GRID_COUNT:-nan	
METRICS:::	TS:635	NUM_POINTS:53	ALL_CLUSTERS:0	CLUSTERS_FILTERED:0	CLUSTERS_MERGED:0	AVG_GRID_COUNT:-nan	
METRICS:::	TS:636	NUM_POINTS:53	ALL_CLUSTERS:0	CLUSTERS_FILTERED:0	CLUSTERS_MERGED:0	AVG_GRID_COUNT:-nan	
METRICS:::	TS:637	NUM_POINTS:53	ALL_CLUSTERS:0	CLUSTERS_FILTERED:0	CLUSTERS_MERGED:0	AVG_GRID_COUNT:-nan	
METRICS:::	TS:638	NUM_POINTS:53	ALL_CLUSTERS:0	CLUSTERS_FILTERED:0	CLUSTERS_MERGED:0	AVG_GRID_COUNT:-nan	
METRICS:::	TS:639	NUM_POINTS:53	ALL_CLUSTERS:0	CLUSTERS_FILTERED:0	CLUSTERS_MERGED:0	AVG_GRID_COUNT:-nan	
METRICS:::	TS:640	NUM_POINTS:53	ALL_CLUSTERS:0	CLUSTERS_FILTERED:0	CLUSTERS_MERGED:0	AVG_GRID_COUNT:-nan	
METRICS:::	TS:641	NUM_POINTS:53	ALL_CLUSTERS:0	CLUSTERS_FILTERED:0	CLUSTERS_MERGED:0	AVG_GRID_COUNT:-nan	
METRICS:::	TS:642	NUM_POINTS:53	ALL_CLUSTERS:0	CLUSTERS_FILTERED:0	CLUSTERS_MERGED:0	AVG_GRID_COUNT:-nan	
